address,city,state,zip,asking_price,beds,baths,sqft,hoa_monthly,property_type,mls_id,listing_url,market_area,source_zips
3078 Sangria St,Kissimmee,FL,34744,380000,3,2,1770,160,single_family,O6404323,https://www.redfin.com/FL/Kissimmee/3078-Sangria-St-34744/for-sale/147928419,kissimmee,34744
513 Berry James Ct,Kissimmee,FL,34744,380000,4,2.5,2191,13,single_family,C7526253,https://www.redfin.com/FL/Kissimmee/513-Berry-James-Ct-34744/home/46481730,kissimmee,34744
2281 Tradewinds,Kissimmee,FL,34746,380000,3,2,2037,17,single_family,S5155064,https://www.redfin.com/FL/Kissimmee/2281-Tradewinds-Dr-34746/for-sale/105722528,kissimmee,34746
3111 Paradox #104,Kissimmee,FL,34746,380000,2,,,,townhouse,A12065885,https://www.redfin.com/FL/Kissimmee/3111-Paradox-Cir-34746/unit-104/for-sale/170039382,kissimmee,34746
1750 Evergreen Ct,Kissimmee,FL,34746,380000,3,2,1584,30,single_family,O6410743,https://www.redfin.com/FL/Kissimmee/1750-Evergreen-Ct-34746/home/46550680,kissimmee,34746
3501 Beau Chene Dr,Kissimmee,FL,34746,380000,4,2,2240,113,single_family,O6416974,https://www.redfin.com/FL/Kissimmee/3501-Beau-Chene-Dr-34746/home/46570850,kissimmee,34746
7636 Heritage Crossing Way,Reunion,FL,34747,380000,3,2.5,2069,630,condo,S5153534,https://www.redfin.com/FL/Reunion/7636-Heritage-Crossing-Way-34747/home/46489804,kissimmee,34747
560 Viceroy Ct,Kissimmee,FL,34758,380000,5,3,2308,100,single_family,O6424564,https://www.redfin.com/FL/Kissimmee/560-Viceroy-Ct-34758/home/46558515,kissimmee,34758
418 Marlberry Leaf Ct,Kissimmee,FL,34758,380000,4,3,2571,100,single_family,S5145640,https://www.redfin.com/FL/Kissimmee/418-Marlberry-Leaf-Ct-34758/home/46576613,kissimmee,34758
4463 Ochos Rios Pl,Kissimmee,FL,34758,380019,2,2,1677,417,single_family,O6417693,https://www.redfin.com/FL/Kissimmee/4463-Ochos-Rios-Pl-34758/home/193907066,kissimmee,34758
1648 Heart Bar Rd,Kindred,FL,34744,380990,3,2,1516,10,single_family,S5125282,https://www.redfin.com/FL/Kindred/1648-Heart-Bar-Rd-34744/home/177669988,kissimmee,34744
2651 Rambling Oaks Way,Kissimmee,FL,34746,382900,4,2,2233,53,single_family,S5151825,https://www.redfin.com/FL/Kissimmee/2651-Rambling-Oaks-Way-34746/home/46480467,kissimmee,34746
Oriole Plan,Kissimmee,FL,34758,382999,4,2.5,2514,,single_family,C2045D30C720,https://www.redfin.com/FL/Kissimmee/Kissimmee/Oriole/home/201703189,kissimmee,34758
2579 Relaxing Ln,Kissimmee,FL,34744,383979,3,2.5,1755,147,condo,S5149255,https://www.redfin.com/FL/Kissimmee/2579-Relaxing-Ln-34744/home/184285299,kissimmee,34744
3221 Cupid Pl,Kissimmee,FL,34747,384000,4,3,1694,575,condo,S5154675,https://www.redfin.com/FL/Kissimmee/3221-Cupid-Pl-34747/for-sale/162340827,kissimmee,34747
1723 Flourish Ave,Kissimmee,FL,34744,384500,3,2.5,1617,10,single_family,O6410022,https://www.redfin.com/FL/Kissimmee/1723-Flourish-Ave-34744/home/168022142,kissimmee,34744
4321 Bayside Dr,Kissimmee,FL,34746,384900,3,2,1426,27,single_family,O6424710,https://www.redfin.com/FL/Kissimmee/4321-Bayside-Dr-34746/for-sale/46567661,kissimmee,34746
5768 Gingham Dr,Kissimmee,FL,34758,384990,4,2,1940,124,single_family,O6409905,https://www.redfin.com/FL/Kissimmee/5768-Gingham-Dr-34758/home/193909005,kissimmee,34758
14001 Fairwinds Ct,Orlando,FL,32824,385000,3,2,1700,83,single_family,O6430989,https://www.redfin.com/FL/Orlando/14001-Fairwinds-Ct-32824/for-sale/46954268,kissimmee,32824
12422 Sion Ct,Orlando,FL,32824,385000,3,2.5,2793,43,single_family,S5133033,https://www.redfin.com/FL/Orlando/12422-Sion-Ct-32824/for-sale/46843733,kissimmee,32824
1355 Honey Blossom Dr,Orlando,FL,32824,385000,5,2.5,2024,303,condo,O6405087,https://www.redfin.com/FL/Orlando/1355-Honey-Blossom-Dr-32824/home/46651753,kissimmee,32824
2271 J Lawson Blvd,Orlando,FL,32824,385000,2,3,1230,,single_family,cmqfrcjwr00kns601hi1029ad,https://www.redfin.com/FL/Orlando/2271-J-Lawson-Blvd-32824/home/46606643,kissimmee,32824
125 Pine St,Orlando,FL,32824,385000,3,2,1429,,single_family,S5137132,https://www.redfin.com/FL/Orlando/125-Pine-St-32824/home/46934204,kissimmee,32824
3348 Rodrick Cir,Orlando,FL,32824,385000,3,3.5,,285,condo,A12006189,https://www.redfin.com/FL/Orlando/3348-Rodrick-Cir-32824/home/64116983,kissimmee,32824
14453 Windchime Ln,Orlando,FL,32837,385000,3,2,1787,354,single_family,O6408655,https://www.redfin.com/FL/Orlando/14453-Windchime-Ln-32837/home/46912720,kissimmee,32837
11606 Goodwyck Dr,Orlando,FL,32837,385000,3,2,1266,38,single_family,S5135703,https://www.redfin.com/FL/Orlando/11606-Goodwyck-Dr-32837/for-sale/46790917,kissimmee,32837
1818 Irlo Dr,Kissimmee,FL,34741,385000,3,2,1533,,single_family,O6378442,https://www.redfin.com/FL/Kissimmee/1818-Irlo-Dr-34741/home/46542920,kissimmee,34741
209 Westmoreland Cir,Kissimmee,FL,34744,385000,3,2,1581,27,single_family,O6431499,https://www.redfin.com/FL/Kissimmee/209-Westmoreland-Cir-34744/for-sale/46550335,kissimmee,34744
1796 Tohoqua Blvd,Kissimmee,FL,34744,385000,3,2.5,1755,139,condo,O6415328,https://www.redfin.com/FL/Kissimmee/1796-Tohoqua-Blvd-34744/home/184284712,kissimmee,34744
1513 Indian Oaks Trl,Kissimmee,FL,34747,385000,4,2,1536,6,single_family,O6429805,https://www.redfin.com/FL/Kissimmee/1513-Indian-Oaks-Trl-34747/for-sale/46540716,kissimmee,34747
525 Viceroy Ct,Kissimmee,FL,34758,385000,4,3,2571,100,single_family,S5154913,https://www.redfin.com/FL/Kissimmee/525-Viceroy-Ct-34758/for-sale/46558522,kissimmee,34758
5427 Bryce Canyon Dr,Kissimmee,FL,34758,385000,4,2,1918,83,single_family,V4949600,https://www.redfin.com/FL/Kissimmee/5427-Bryce-Canyon-Dr-34758/home/46491192,kissimmee,34758
200 Aquamarine Ln,Kissimmee,FL,34758,385000,4,2,1845,,single_family,S5145690,https://www.redfin.com/FL/Kissimmee/200-Aquamarine-Ln-34758/home/177668141,kissimmee,34758
2402 Accord Ter,Kissimmee,FL,34758,388000,3,2,1593,50,single_family,A12032245,https://www.redfin.com/FL/Kissimmee/2402-Accord-Ter-34758/home/46573425,kissimmee,34758
1959 Summer Serenity Dr,Kissimmee,FL,34744,388500,3,2.5,2072,6,single_family,S5151902,https://www.redfin.com/FL/Kissimmee/1959-Summer-Serenity-Dr-34744/home/184284795,kissimmee,34744
945 Tramells Trl,Kissimmee,FL,34744,388900,4,2,2014,13,single_family,S5150165,https://www.redfin.com/FL/Kissimmee/945-Tramells-Trl-34744/for-sale/46488082,kissimmee,34744
3195 Whooping Crane Run,Kissimmee,FL,34741,389000,3,2,1579,58,single_family,O6400981,https://www.redfin.com/FL/Kissimmee/3195-Whooping-Crane-Run-34741/home/46518484,kissimmee,34741
1795 Partin Terrace Rd S,Kindred,FL,34744,389000,4,2,1730,29,single_family,O6430319,https://www.redfin.com/FL/Kindred/1795-Partin-Terrace-Rd-34744/for-sale/168042843,kissimmee,34744
3570 Southern Cross Loop,Kissimmee,FL,34744,389000,3,2,1554,118,single_family,O6333789,https://www.redfin.com/FL/Kissimmee/3570-Southern-Cross-Loop-34744/home/168027516,kissimmee,34744
3404 Great Pond Dr,Kissimmee,FL,34746,389000,4,2,2094,365,single_family,O6421796,https://www.redfin.com/FL/Kissimmee/3404-Great-Pond-Dr-34746/home/46476440,kissimmee,34746
1374 Brentwood Dr,Kissimmee,FL,34746,389000,3,2,1782,88,single_family,O6420260,https://www.redfin.com/FL/Kissimmee/1374-Brentwood-Dr-34746/home/184070016,kissimmee,34746
1224 Royal View Ter,Reunion,FL,34747,389000,3,2.5,1708,434,condo,O6428151,https://www.redfin.com/FL/Reunion/1224-Royal-View-Ter-34747/home/188676990,kissimmee,34747
7740 Sandy Ridge Dr #135,Reunion,FL,34747,389000,4,3,1769,877,townhouse,S5154087,https://www.redfin.com/FL/Reunion/7740-Sandy-Ridge-Dr-34747/unit-135/home/186007031,kissimmee,34747
1216 Royal View Ter,Reunion,FL,34747,389000,3,2.5,1708,434,condo,O6428148,https://www.redfin.com/FL/Reunion/1216-Royal-View-Ter-34747/home/188676988,kissimmee,34747
3261 Energy Dr,Kissimmee,FL,34747,389000,3,3,1365,198,condo,O6427339,https://www.redfin.com/FL/Kissimmee/3261-Energy-Dr-34747/for-sale/188673011,kissimmee,34747
7909 Draw St,Reunion,FL,34747,389000,3,2.5,1704,1350,condo,O6417162,https://www.redfin.com/FL/Reunion/7909-Draw-St-34747/home/173829493,kissimmee,34747
1360 Centre Court Ridge Dr #201,Reunion,FL,34747,389000,3,3,1686,768,townhouse,O6409621,https://www.redfin.com/FL/Reunion/1360-Centre-Court-Ridge-Dr-34747/unit-201/home/46506191,kissimmee,34747
132 Sandalwood Dr,Kissimmee,FL,34743,389793,3,3,1706,,single_family,O6327183,https://www.redfin.com/FL/Kissimmee/132-Sandalwood-Dr-34743/home/46527066,kissimmee,34743
11316 Ashboro Dr,Orlando,FL,32837,389900,3,2,1690,27,single_family,O6430620,https://www.redfin.com/FL/Orlando/11316-Ashboro-Dr-32837/for-sale/46797888,kissimmee,32837
291 Magical Way,Kissimmee,FL,34744,389900,4,3,1797,63,single_family,O6430434,https://www.redfin.com/FL/Kissimmee/291-Magical-Way-34744/for-sale/46487805,kissimmee,34744
2732 E Lake Pointe Dr,Kissimmee,FL,34744,389900,3,2,1978,137,single_family,S5154836,https://www.redfin.com/FL/Kissimmee/2732-E-Lake-Pointe-Dr-34744/for-sale/170044433,kissimmee,34744
2728 Portchester Ct,Kissimmee,FL,34744,389900,4,3,1960,6,single_family,S5126915,https://www.redfin.com/FL/Kissimmee/2728-Portchester-Ct-34744/home/46488546,kissimmee,34744
3505 Forest Park Dr,Kissimmee,FL,34746,389900,3,2,2053,365,single_family,O6429562,https://www.redfin.com/FL/Kissimmee/3505-Forest-Park-Dr-34746/for-sale/46478279,kissimmee,34746
1515 Carey Palm Cir,Kissimmee,FL,34747,389900,3,3.5,1962,662,condo,O6425829,https://www.redfin.com/FL/Kissimmee/1515-Carey-Palm-Cir-34747/home/162639192,kissimmee,34747
1188 Woody Cypress Dr,Kissimmee,FL,34746,389990,4,2.5,1868,355,condo,O6413386,https://www.redfin.com/FL/Kissimmee/1188-Woody-Cypress-Dr-34746/home/184282339,kissimmee,34746
14796 Outfitter St,Orlando,FL,32824,389999,3,2.5,1689,222,condo,O6339013,https://www.redfin.com/FL/Orlando/14796-Outfitter-St-32824/home/184101610,kissimmee,32824
8810 Kensington Ct,Kissimmee,FL,34747,389999,3,2,1526,,single_family,S5151363,https://www.redfin.com/FL/Kissimmee/8810-Kensington-Ct-34747/home/46518080,kissimmee,34747
15222 Harrington Cove Dr,Orlando,FL,32824,390000,3,2.5,1729,300,condo,O6430723,https://www.redfin.com/FL/Orlando/15222-Harrington-Cove-Dr-32824/home/108583866,kissimmee,32824
15234 Harrington Cove Dr,Orlando,FL,32824,390000,4,3.5,2261,300,condo,S5146441,https://www.redfin.com/FL/Orlando/15234-Harrington-Cove-Dr-32824/home/108583865,kissimmee,32824
15215 Pacey Cove Dr,Orlando,FL,32824,390000,3,2.5,2280,285,condo,S5141643,https://www.redfin.com/FL/Orlando/15215-Pacey-Cove-Dr-32824/home/112771428,kissimmee,32824
12315 Kenton Ct,Orlando,FL,32837,390000,3,3,1580,46,single_family,O6392715,https://www.redfin.com/FL/Orlando/12315-Kenton-Ct-32837/home/46835995,kissimmee,32837
1212 Shawnee Dr,Kissimmee,FL,34744,390000,4,2,1848,,single_family,S5153705,https://www.redfin.com/FL/Kissimmee/1212-Shawnee-Dr-34744/for-sale/46541749,kissimmee,34744
1721 Freeman Dr,Kissimmee,FL,34744,390000,3,2,1842,,single_family,O6424008,https://www.redfin.com/FL/Kissimmee/1721-Freeman-Dr-34744/for-sale/46539749,kissimmee,34744
1973 Spring Shower Cir,Kissimmee,FL,34744,390000,3,2,1701,135,single_family,O6416082,https://www.redfin.com/FL/Kissimmee/1973-Spring-Shower-Cir-34744/home/177664327,kissimmee,34744
1451 Taos Ave,Kindred,FL,34744,390000,4,2,1846,10,single_family,S5148136,https://www.redfin.com/FL/Kindred/1451-Taos-Ave-34744/home/168043025,kissimmee,34744
2717 Eagle Canyon Dr S,Kissimmee,FL,34746,390000,4,2.5,2383,37,single_family,O6415736,https://www.redfin.com/FL/Kissimmee/2717-Eagle-Canyon-Dr-S-34746/home/46488470,kissimmee,34746
7740 Sandy Ridge Dr #228,Reunion,FL,34747,390000,5,4.5,2703,1805,townhouse,G5115349,https://www.redfin.com/FL/Reunion/7740-Sandy-Ridge-Dr-34747/unit-228/home/187200379,kissimmee,34747
442 Tamarind Parke Ln,Kissimmee,FL,34758,390000,4,3,2318,33,single_family,S5148605,https://www.redfin.com/FL/Kissimmee/442-Tamarind-Parke-Ln-34758/home/46572887,kissimmee,34758
1359 Greenfield Loop,Kissimmee,FL,34747,391900,3,2.5,1570,702,single_family,S5152889,https://www.redfin.com/FL/Kissimmee/1359-Greenfield-Loop-34747/home/184281874,kissimmee,34747
4417 Canopy Ct,Kissimmee,FL,34758,392900,4,3,2847,100,single_family,O6386701,https://www.redfin.com/FL/Kissimmee/4417-Canopy-Ct-34758/home/46580515,kissimmee,34758
3169 Pantanal Ln,Kissimmee,FL,34747,393500,3,3.5,2181,647,condo,S5153276,https://www.redfin.com/FL/Kissimmee/3169-Pantanal-Ln-34747/home/144248052,kissimmee,34747
3058 Bay Laurel Cir N,Kissimmee,FL,34744,394000,4,2,2059,132,single_family,S5151672,https://www.redfin.com/FL/Kissimmee/3058-Bay-Laurel-Cir-N-34744/home/46575879,kissimmee,34744
10722 Whisperwood Ln,Orlando,FL,32837,394900,3,2,1243,,single_family,O6425000,https://www.redfin.com/FL/Orlando/Undisclosed-address-32837/for-sale/46744915,kissimmee,32837
1491 August Gray Dr,Kissimmee,FL,34744,394900,4,3,2070,80,single_family,O6397176,https://www.redfin.com/FL/Kissimmee/1491-August-Gray-Dr-34744/home/188678834,kissimmee,34744
1823 Spring Shower Cir,Kissimmee,FL,34744,394900,3,2,1579,220,condo,O6389198,https://www.redfin.com/FL/Kissimmee/1823-Spring-Shower-Cir-34744/home/177664212,kissimmee,34744
Landmark Plan,Orlando,FL,32824,394990,3,2.5,1528,,condo,1AADD613691E,https://www.redfin.com/FL/Orlando/Orlando/Landmark/home/203184513,kissimmee,32824
3220 Abiaka Dr,Kissimmee,FL,34743,394990,4,2,1990,72,single_family,S5142733,https://www.redfin.com/FL/Kissimmee/3220-Abiaka-Dr-34743/home/46579672,kissimmee,34743
2609 Mill Run Blvd,Kissimmee,FL,34744,394990,3,2,1280,,single_family,S5150924,https://www.redfin.com/FL/Kissimmee/2609-Mill-Run-Blvd-34744/home/46534600,kissimmee,34744
2042 Walnut Creek Dr,Kindred,FL,34744,394990,3,2,1614,10,single_family,O6422932,https://www.redfin.com/FL/Kindred/2042-Walnut-Creek-Dr-34744/home/188668418,kissimmee,34744
2030 Walnut Creek Dr,Kindred,FL,34744,394990,3,2,1504,10,single_family,O6411670,https://www.redfin.com/FL/Kindred/2030-Walnut-Creek-Dr-34744/home/188668415,kissimmee,34744
2112 Bunker View Ct,Kissimmee,FL,34746,394999,3,3,2039,23,single_family,O6422791,https://www.redfin.com/FL/Kissimmee/2112-Bunker-View-Ct-34746/for-sale/46580753,kissimmee,34746
11545 Bentry St,Orlando,FL,32824,395000,3,2,1645,33,single_family,S5155012,https://www.redfin.com/FL/Orlando/11545-Bentry-St-32824/for-sale/46961459,kissimmee,32824
12109 Scrub Palm Ln,Orlando,FL,32824,395000,3,2.5,1912,345,condo,S5154093,https://www.redfin.com/FL/Orlando/12109-Scrub-Palm-Ln-32824/home/144575912,kissimmee,32824
11842 Atlin Dr,Orlando,FL,32837,395000,3,2.5,1460,37,single_family,S5154086,https://www.redfin.com/FL/Orlando/11842-Atlin-Dr-32837/for-sale/46791029,kissimmee,32837
336 Magical Way,Kissimmee,FL,34744,395000,4,3,1797,63,single_family,O6427241,https://www.redfin.com/FL/Kissimmee/336-Magical-Way-34744/for-sale/46487818,kissimmee,34744
4371 Creek Cove Ln,Kissimmee,FL,34744,395000,4,3,1867,241,condo,S5147262,https://www.redfin.com/FL/Kissimmee/4371-Creek-Cove-Ln-34744/home/184282879,kissimmee,34744
1776 Fulfillment Dr,Kissimmee,FL,34744,395000,3,2.5,1620,55,condo,S5148323,https://www.redfin.com/FL/Kissimmee/1776-Fulfillment-Dr-34744/home/168022278,kissimmee,34744
1709 Golfview Dr,Kissimmee,FL,34746,395000,3,2,2302,23,single_family,S5154295,https://www.redfin.com/FL/Kissimmee/1709-Golfview-Dr-34746/for-sale/46568791,kissimmee,34746
5179 Royal Point Ave,Kissimmee,FL,34746,395000,3,2,1639,123,single_family,O6413455,https://www.redfin.com/FL/Kissimmee/5179-Royal-Point-Ave-34746/home/177669667,kissimmee,34746
8845 Candy Palm Rd,Kissimmee,FL,34747,395000,4,3,1902,760,condo,S5152877,https://www.redfin.com/FL/Kissimmee/8845-Candy-Palm-Rd-34747/home/64041252,kissimmee,34747
2121 Blackstone Landing Dr,Kissimmee,FL,34758,395000,4,3.5,2948,41,single_family,S5153093,https://www.redfin.com/FL/Kissimmee/2121-Blackstone-Landing-Dr-34758/home/46480046,kissimmee,34758
2019 Paprika Dr,Orlando,FL,32837,395900,3,2,1410,,single_family,O6405583,https://www.redfin.com/FL/Orlando/2019-Paprika-Dr-32837/home/46834857,kissimmee,32837
206 Taranto Way,Kissimmee,FL,34758,395900,4,2.5,2844,100,single_family,S5146771,https://www.redfin.com/FL/Kissimmee/206-Taranto-Way-34758/home/46561498,kissimmee,34758
Boca Grande Plan,Kissimmee,FL,34758,395999,4,2.5,2197,,single_family,2057888B19E8,https://www.redfin.com/FL/Kissimmee/Kissimmee/Boca-Grande/home/201248136,kissimmee,34758
3245 Whooping Crane Run,Kissimmee,FL,34741,396900,3,2,1498,58,single_family,O6428323,https://www.redfin.com/FL/Kissimmee/3245-Whooping-Crane-Run-34741/for-sale/46518490,kissimmee,34741
12444 Turtle Grass Dr,Orlando,FL,32824,398000,4,2.5,1912,339,condo,S5151507,https://www.redfin.com/FL/Orlando/12444-Turtle-Grass-Dr-32824/home/144575881,kissimmee,32824
144 Hidalgo Ave,Kissimmee,FL,34743,398000,4,2,1742,,single_family,S5154454,https://www.redfin.com/FL/Kissimmee/144-Hidalgo-Ave-34743/for-sale/46525010,kissimmee,34743
2625 Walden,Kissimmee,FL,34743,398000,3,2,,31,single_family,A12052973,https://www.redfin.com/FL/Kissimmee/2625-Walden-Ct-34743/home/46519012,kissimmee,34743
216 Aquamarine Ln,Kissimmee,FL,34758,398000,5,3,2271,85,single_family,O6346081,https://www.redfin.com/FL/Kissimmee/216-Aquamarine-Ln-34758/home/177668122,kissimmee,34758
12210 Hatfield Ct,Orlando,FL,32837,398900,4,2,1553,25,single_family,O6404479,https://www.redfin.com/FL/Orlando/12210-Hatfield-Ct-32837/home/46835530,kissimmee,32837
3145 Stonehurst Cir,Kissimmee,FL,34741,398900,3,2,1806,197,single_family,S5151296,https://www.redfin.com/FL/Kissimmee/3145-Stonehurst-Cir-34741/home/46576141,kissimmee,34741
1850 Chaucer Way,Kissimmee,FL,34744,398950,4,2,1828,12,single_family,S5151405,https://www.redfin.com/FL/Kissimmee/1850-Chaucer-Way-34744/home/46555567,kissimmee,34744
15187 Willow Arbor Cir,Orlando,FL,32824,398990,3,2.5,2039,344,condo,S5151160,https://www.redfin.com/FL/Orlando/15187-Willow-Arbor-Cir-32824/home/160592960,kissimmee,32824
3610 Rodrick Cir,Orlando,FL,32824,399000,4,2.5,2250,302,condo,S5154467,https://www.redfin.com/FL/Orlando/3610-Rodrick-Cir-32824/home/64114860,kissimmee,32824
3554 Rodrick Cir,Orlando,FL,32824,399000,3,2.5,2352,300,condo,O6424100,https://www.redfin.com/FL/Orlando/3554-Rodrick-Cir-32824/home/64116955,kissimmee,32824
14571 Ward Rd,Orlando,FL,32824,399000,3,2,1913,115,single_family,O6406184,https://www.redfin.com/FL/Orlando/14571-Ward-Rd-32824/home/112771143,kissimmee,32824
15246 Harrington Cove Dr,Orlando,FL,32824,399000,3,2.5,1584,210,condo,S5131464,https://www.redfin.com/FL/Orlando/15246-Harrington-Cove-Dr-32824/home/108583867,kissimmee,32824
2925 Willow Creek Ln,Kissimmee,FL,34741,399000,3,2,1797,80,single_family,C7525014,https://www.redfin.com/FL/Kissimmee/2925-Willow-Creek-Ln-34741/home/46579620,kissimmee,34741
247 Competition Dr,Kissimmee,FL,34743,399000,3,2,1790,,single_family,O6387054,https://www.redfin.com/FL/Kissimmee/247-Competition-Dr-34743/home/46528384,kissimmee,34743
1735 Park Side Ave,Kindred,FL,34744,399000,4,2,1846,10,single_family,O6431257,https://www.redfin.com/FL/Kindred/1735-Park-Side-Ave-34744/for-sale/177670036,kissimmee,34744
2808 Mill Run Blvd,Kissimmee,FL,34744,399000,3,2,1275,,single_family,O6425424,https://www.redfin.com/FL/Kissimmee/2808-Mill-Run-Blvd-34744/for-sale/46535332,kissimmee,34744
1422 Patricia St,Kissimmee,FL,34744,399000,3,2,1578,,single_family,O6419136,https://www.redfin.com/FL/Kissimmee/1422-Patricia-St-34744/home/109822923,kissimmee,34744
1933 Bellknoll Ln,Kindred,FL,34744,399000,4,2,1846,10,single_family,O6411567,https://www.redfin.com/FL/Kindred/1933-Bellknoll-Ln-34744/home/188679722,kissimmee,34744
1598 Bull Hill Rd,Kindred,FL,34744,399000,3,2,1504,11,single_family,A12024583,https://www.redfin.com/FL/Kindred/1598-Bull-Hill-Rd-34744/home/188668113,kissimmee,34744
2414 Huron Cir,Kissimmee,FL,34746,399000,5,3,3124,12,single_family,O6431135,https://www.redfin.com/FL/Kissimmee/2414-Huron-Cir-34746/for-sale/46574084,kissimmee,34746
2193 Granger Ave,Kissimmee,FL,34746,399000,4,3,2169,53,single_family,S5155146,https://www.redfin.com/FL/Kissimmee/2193-Granger-Ave-34746/for-sale/46479737,kissimmee,34746
2344 Crescent Moon St,Kissimmee,FL,34746,399000,4,2.5,2350,87,single_family,C7528790,https://www.redfin.com/FL/Kissimmee/2344-Crescent-Moon-St-34746/for-sale/167200946,kissimmee,34746
4783 Warrior Ln,Kissimmee,FL,34746,399000,3,2,1700,10,single_family,O6426807,https://www.redfin.com/FL/Kissimmee/4783-Warrior-Ln-34746/for-sale/46514128,kissimmee,34746
2918 Sunset Vista Blvd,Kissimmee,FL,34747,399000,4,2,1701,115,single_family,O6427389,https://www.redfin.com/FL/Kissimmee/2918-Sunset-Vista-Blvd-34747/for-sale/46518224,kissimmee,34747
3071 Key Lime Loop,Kissimmee,FL,34747,399000,2,2.5,1217,664,single_family,S5153366,https://www.redfin.com/FL/Kissimmee/3071-Key-Lime-Loop-34747/home/168019703,kissimmee,34747
7683 Fitzclarence St,Kissimmee,FL,34747,399000,3,3,1440,568,condo,O6421663,https://www.redfin.com/FL/Kissimmee/7683-Fitzclarence-St-34747/home/46479377,kissimmee,34747
7654 Otterspool St,Kissimmee,FL,34747,399000,3,3,1440,571,condo,O6417354,https://www.redfin.com/FL/Kissimmee/7654-Otterspool-St-34747/home/46480893,kissimmee,34747
322 Dagama Ct,Kissimmee,FL,34758,399000,4,2,2052,90,single_family,326536,https://www.redfin.com/FL/Kissimmee/322-Dagama-Ct-34758/home/162720158,kissimmee,34758
4978 Strand St #0,Kissimmee,FL,34758,399000,4,4,2182,354,townhouse,O6387001,https://www.redfin.com/FL/Kissimmee/4978-Strand-St-34758/home/46485016,kissimmee,34758
4615 Coral Harbour Rd,Kissimmee,FL,34758,399280,4,3,2175,,single_family,78AF71171AF4,https://www.redfin.com/FL/Kissimmee/4615-Coral-Harbour-Rd-34758/for-sale/199300651,kissimmee,34758
11429 Kenley Cir,Orlando,FL,32824,399900,3,2,1261,26,single_family,O6429664,https://www.redfin.com/FL/Orlando/11429-Kenley-Cir-32824/for-sale/46783969,kissimmee,32824
362 White Marsh Cir,Orlando,FL,32824,399900,3,3,2264,,single_family,A12037456,https://www.redfin.com/FL/Orlando/362-White-Marsh-Cir-32824/home/46784396,kissimmee,32824
3181 Stonehurst Cir,Kissimmee,FL,34741,399900,3,2,1650,223,single_family,S5150133,https://www.redfin.com/FL/Kissimmee/3181-Stonehurst-Cir-34741/home/46576085,kissimmee,34741
2803 Middleton Cir,Kissimmee,FL,34743,399900,3,2,1797,38,single_family,S5154705,https://www.redfin.com/FL/Kissimmee/2803-Middleton-Cir-34743/for-sale/46530035,kissimmee,34743
1842 Egret Meadows Ave,Kindred,FL,34744,399900,4,2,1846,10,single_family,TB8487619,https://www.redfin.com/FL/Kindred/1842-Egret-Meadows-Ave-34744/home/177670097,kissimmee,34744
2825 Running Brook Cir,Kissimmee,FL,34744,399900,4,2,1839,178,single_family,O6401962,https://www.redfin.com/FL/Kissimmee/2825-Running-Brook-Cir-34744/home/53423624,kissimmee,34744
1903 Binnacle,Kissimmee,FL,34744,399900,3,2,,79,single_family,A12006230,https://www.redfin.com/FL/Kissimmee/1903-Binnacle-St-34744/home/46481397,kissimmee,34744
2943 Casabella Dr,Kissimmee,FL,34744,399900,4,2,1895,175,single_family,O6363943,https://www.redfin.com/FL/Kissimmee/2943-Casabella-Dr-34744/home/54646201,kissimmee,34744
1652 Cross Prairie Pkwy,Kissimmee,FL,34744,399900,4,3.5,2537,10,single_family,O6326699,https://www.redfin.com/FL/Kissimmee/1652-Cross-Prairie-Pkwy-34744/home/177664578,kissimmee,34744
3175 Tocoa Cir,Kissimmee,FL,34746,399900,4,3.5,1782,156,condo,O6429820,https://www.redfin.com/FL/Kissimmee/3175-Tocoa-Cir-34746/home/103844861,kissimmee,34746
4330 Sunny Creek Pl,Kissimmee,FL,34746,399900,4,2.5,2357,181,single_family,O6428636,https://www.redfin.com/FL/Kissimmee/4330-Sunny-Creek-Pl-34746/for-sale/173818296,kissimmee,34746
1944 The Oaks Blvd,Kissimmee,FL,34746,399900,4,2,2288,23,single_family,S5152726,https://www.redfin.com/FL/Kissimmee/1944-The-Oaks-Blvd-34746/home/46580718,kissimmee,34746
4621 Yellow Bay Dr,Kissimmee,FL,34758,399900,3,2.5,2560,67,single_family,S5150584,https://www.redfin.com/FL/Kissimmee/4621-Yellow-Bay-Dr-34758/home/46504877,kissimmee,34758
1912 Howard Mesa Dr,Kindred,FL,34744,399990,3,2,1614,10,single_family,O6428587,https://www.redfin.com/FL/Kindred/1912-Howard-Mesa-Dr-34744/for-sale/188668364,kissimmee,34744
4314 Biel Ct,Kissimmee,FL,34746,399990,3,2,1922,12,single_family,O6424298,https://www.redfin.com/FL/Kissimmee/4314-Biel-Ct-34746/home/46574116,kissimmee,34746
3849 Carrick Bend Dr,Kissimmee,FL,34746,399990,4,2,2050,370,single_family,O6412400,https://www.redfin.com/FL/Kissimmee/3849-Carrick-Bend-Dr-34746/home/162513503,kissimmee,34746
2109 Carbine Ct,Kissimmee,FL,34743,399997,3,2,1720,56,single_family,O6431580,https://www.redfin.com/FL/Kissimmee/2109-Carbine-Ct-34743/for-sale/46547565,kissimmee,34743
